"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"8148","1997","161","H.J. Heinz Company","9112.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8149","1997","162","Dean Witter, Discover & Co.","9028.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8150","1997","163","Salomon, Inc.","9002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8151","1997","164","Amerada Hess Corporation","8929.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8152","1997","165","Norwest Corporation","8882.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8153","1997","166","Cardinal Health, Inc.","8862.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8154","1997","167","Colgate-Palmolive Company","8749",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8155","1997","168","John Hancock Mutual Life Insurance Company","8743.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8156","1997","169","Wells Fargo & Company","8723",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8157","1997","170","ITT Industries, Inc.","8718.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8158","1997","171","Whirlpool Corporation","8696",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8159","1997","172","Microsoft Corporation","8671",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8160","1997","173","The Limited, Inc.","8664.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8161","1997","175","Seagate Technology, Inc.","8588.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8162","1997","176","Unocal Corporation","8587.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8163","1997","177","Edison International","8545",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8164","1997","178","CVS Corporation","8345.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8165","1997","179","Crown Cork & Seal Company, Inc.","8331.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
